Hour,Community Load,Solar Power,Wind Power,PV Generation,WT Generation,FC Generation,DG Generation,Unmet Energy,Surplus Energy,H2 Capacity
188,125.0886,0.0,1.7580318371583012,0.0,87.90159185791507,37.187008142084935,0.0,0.0,0.0,659.6502923771703
189,97.2916,0.0,1.7471936947115272,0.0,87.35968473557637,9.931915264423637,0.0,0.0,0.0,658.9875019024007
190,55.5939,0.0,1.7508029101467173,0.0,87.54014550733586,0.0,0.0,0.0,0.0,659.5918903309179
191,41.6977,0.0,1.9357591082713737,0.0,96.78795541356868,0.0,0.0,0.0,0.0,660.6341384063097
192,50.0345,0.0,2.1835922785570876,0.0,109.17961392785438,0.0,0.0,0.0,0.0,661.753100021161
193,41.6977,0.0,2.351489223942636,0.0,117.5744611971318,0.0,0.0,0.0,0.0,663.1886063140797
194,33.3564,0.0,2.593239797939327,0.0,129.66198989696636,0.0,0.0,0.0,0.0,665.0106039607791
195,27.797,0.0,2.895893890788747,0.0,144.79469453943733,0.0,0.0,0.0,0.0,667.2240738574711
196,27.797,0.0,3.0062433065372316,0.0,150.3121653268616,0.0,0.0,0.0,0.0,669.541928336628
197,27.797,0.0,2.778632087510205,0.0,138.93160437551023,0.0,0.0,0.0,0.0,671.6444749058944
198,41.6977,0.0011038031152005902,2.2955138587887474,0.5960536822083188,114.77569293943736,0.0,0.0,0.0,54.882005933207495,672.0
199,83.3909,0.028404534308412773,1.7292000304644235,15.338448526542898,86.46000152322118,0.0,0.0,0.0,18.407550049764083,672.0
200,138.9893,0.07948789119106806,0.99657216988417,42.92346124317675,49.828608494208495,37.800000000000004,8.437230262614726,0.0,0.0,669.4774774774775
201,152.8856,0.1279965504884631,0.7587091946254826,69.11813726377007,37.93545973127413,37.800000000000004,8.032003004955818,0.0,0.0,666.9549549549549
202,166.7863,0.16579291118145323,0.8345141476183118,89.52817203798475,41.72570738091559,35.53242058109967,0.0,0.0,0.0,664.583755716977
203,166.7863,0.1935736785791036,0.9321324494296743,104.52978643271594,46.60662247148372,15.64989109580037,0.0,0.0,0.0,663.5393852734801
204,152.8856,0.19558017773326883,1.121462501877551,105.61329597596517,56.07312509387755,0.0,0.0,0.0,0.0,663.7058872937204
205,125.0886,0.17276788833416204,1.454675129822394,93.2946597004475,72.7337564911197,0.0,0.0,0.0,0.0,664.4804243568041
206,111.1879,0.13669410667618828,1.7980416591285167,73.81481760514168,89.90208295642583,0.0,0.0,0.0,0.0,665.4742162593202
207,111.1879,0.0877885651284283,2.145578846217319,47.40582516935128,107.27894231086594,0.0,0.0,0.0,0.0,666.2971299684054
208,138.9893,0.033888319979595995,2.3997122711439607,18.29969278898184,119.98561355719804,0.7039936538201061,0.0,0.0,0.0,666.2501500782606
209,152.8856,0.0015702402547539023,2.4633634513756197,0.8479297375671073,123.16817256878099,28.869497693651905,0.0,0.0,0.0,664.3235903389445
210,166.7863,0.0,2.4569599036999454,0.0,122.84799518499727,37.800000000000004,6.1383048150027335,0.0,0.0,661.801067816422
211,152.8856,0.0,2.393394017853282,0.0,119.66970089266411,33.2158991073359,0.0,0.0,0.0,659.5844579327158
212,125.0886,0.0,2.1336435676911205,0.0,106.68217838455602,18.406421615443975,0.0,0.0,0.0,658.3561348352555
213,97.2916,0.0,1.8384774224555978,0.0,91.92387112277989,5.367728877220117,0.0,0.0,0.0,657.9979280366422
214,55.5939,0.0,1.6899206133480413,0.0,84.49603066740207,0.0,0.0,0.0,0.0,658.5447251033228
215,41.6977,0.0,1.6178364951439608,0.0,80.89182475719804,0.0,0.0,0.0,0.0,659.2862355717022
216,50.0345,0.0,1.658095251027027,0.0,82.90476255135135,0.0,0.0,0.0,0.0,659.9081054037547
217,41.6977,0.0,1.873743727691119,0.0,93.68718638455596,0.0,0.0,0.0,0.0,660.8916902813004
